state_covid_death,kantar_state_tv_daily,VIX,interest_urgent_care,CPI,SPY,kantar_state_digital_daily,Flu_indicator,covid_cases,Search.Cost,Display.Cost,Total.Visits,date
25211,140.6451613,22.9,57,259.918,332.799988,537.8703226,0,47995,4316.26,0,2162,8/11/2020
25218,140.6451613,21.059999,57,259.918,337.440002,537.8703226,0,56055,4056.77,0,2117,8/12/2020
25228,140.6451613,21.030001,57,259.918,336.829987,537.8703226,0,51314,4107.87,0,2168,8/13/2020
25232,140.6451613,20.99,57,259.918,336.839996,537.8703226,0,65340,3933.61,0,2085,8/14/2020
25244,140.6451613,20.99,57,259.918,336.839996,537.8703226,0,46918,3331.43,0,1637,8/15/2020
25250,140.6451613,20.99,53,259.918,336.839996,537.8703226,0,39195,3171.63,0,1643,8/16/2020
25256,140.6451613,19.91,53,259.918,337.910004,537.8703226,0,36675,4432.22,0,2340,8/17/2020
25264,140.6451613,19.58,53,259.918,338.640015,537.8703226,0,45034,4221.49,0,2141,8/18/2020
25270,140.6451613,20.139999,53,259.918,337.230011,537.8703226,0,47359,4654.01,0,2120,8/19/2020
25275,140.6451613,19.82,53,259.918,338.279999,537.8703226,0,43843,4634.94,0,1983,8/20/2020
25278,140.6451613,19.92,53,259.918,339.480011,537.8703226,0,48747,4279.5,0,2015,8/21/2020
25282,140.6451613,19.92,53,259.918,339.480011,537.8703226,0,43067,3805.48,0,1586,8/22/2020
25288,140.6451613,19.92,49,259.918,339.480011,537.8703226,0,34264,3838.4,0,1580,8/23/2020
25295,140.6451613,19.799999,49,259.918,342.920013,537.8703226,0,36654,4994.53,0,2166,8/24/2020
25297,140.6451613,19.66,49,259.918,344.119995,537.8703226,0,40168,4300.39,0,2043,8/25/2020
25305,140.6451613,20.309999,49,259.918,347.570007,537.8703226,0,45359,3992.25,0,1907,8/26/2020
25309,140.6451613,21.23,49,259.918,348.329987,537.8703226,0,45230,3636.02,0,1843,8/27/2020
25312,140.6451613,21.110001,49,259.918,350.579987,537.8703226,0,46983,3349.47,0,1811,8/28/2020
25319,140.6451613,21.110001,49,259.918,350.579987,537.8703226,0,42695,3757.43,0,1558,8/29/2020
25327,140.6451613,21.110001,51,259.918,350.579987,537.8703226,0,34400,3441.51,0,1517,8/30/2020
25328,140.6451613,22.65,51,259.918,349.309998,537.8703226,0,35513,3808.81,0,2128,8/31/2020
25331,130.2,23.24,51,260.28,352.600006,472.659,0,41729,3129.01,0,2004,9/1/2020
25336,130.2,24.08,51,260.28,357.700012,472.659,0,41005,3402.33,0,1916,9/2/2020
25343,130.2,28.9,51,260.28,345.390015,472.659,0,44192,2922.72,0,1948,9/3/2020
25348,130.2,25.299999,51,260.28,342.570007,472.659,0,50460,2709.26,0,1975,9/4/2020
25350,130.2,25.299999,51,260.28,342.570007,472.659,0,43001,2345.5,0,1596,9/5/2020
25359,130.2,25.299999,51,260.28,342.570007,472.659,0,31311,2502.39,0,1521,9/6/2020
25361,130.2,25.299999,51,260.28,342.570007,472.659,0,23508,2719.36,0,1584,9/7/2020
25367,130.2,24.32,51,260.28,333.209991,472.659,0,27469,3398.95,0,2131,9/8/2020
25370,130.2,22.440001,51,260.28,339.790009,472.659,0,33911,3149.67,0,2106,9/9/2020
25377,130.2,22.780001,51,260.28,333.890015,472.659,0,36173,3250.18,0,2014,9/10/2020
25382,130.2,20.799999,51,260.28,334.059998,472.659,0,47724,3566.96,0,1987,9/11/2020
25384,130.2,20.799999,51,260.28,334.059998,472.659,0,41126,2916.21,0,1594,9/12/2020
25390,130.2,20.799999,49,260.28,334.059998,472.659,0,34297,2952.77,0,1694,9/13/2020
25394,130.2,20.23,49,260.28,338.459991,472.659,0,34426,3738.37,0,2131,9/14/2020
25405,130.2,20.190001,49,260.28,340.170013,472.659,0,39556,3640.93,0,2058,9/15/2020
25410,130.2,20.059999,49,260.28,338.820007,472.659,0,38924,3588.36,0,2133,9/16/2020
25413,130.2,19.450001,49,260.28,335.839996,472.659,0,45225,3818.21,0,2071,9/17/2020
25423,130.2,19.41,49,260.28,330.649994,472.659,0,49243,3701.29,0,1982,9/18/2020
25425,130.2,19.41,49,260.28,330.649994,472.659,0,42154,2801.95,0,1523,9/19/2020
25427,130.2,19.41,51,260.28,330.649994,472.659,0,38404,2698.56,0,1500,9/20/2020
25428,130.2,20.299999,51,260.28,326.970001,472.659,0,52039,4022.67,0,2293,9/21/2020
25432,130.2,20.549999,51,260.28,330.299988,472.659,0,39850,4913.81,0,2176,9/22/2020
25437,130.2,22.209999,51,260.28,322.640015,472.659,0,39072,4796.59,0,2117,9/23/2020
25439,130.2,21.6,51,260.28,323.5,472.659,0,47103,4054.95,0,2138,9/24/2020
25446,130.2,20.780001,51,260.28,328.730011,472.659,0,48275,4031.77,0,2142,9/25/2020
25450,130.2,20.780001,51,260.28,328.730011,472.659,0,44649,3983.54,0,1704,9/26/2020
25456,130.2,20.780001,53,260.28,328.730011,472.659,0,37544,2641.27,0,1765,9/27/2020
25468,130.2,20.65,53,260.28,334.190002,472.659,0,33255,5112.99,0,2424,9/28/2020
25470,130.2,20.030001,53,260.28,332.369995,472.659,0,43420,5090.85,0,2379,9/29/2020
25479,130.2,19.92,53,260.28,334.890015,472.659,0,39431,3728.85,0,2188,9/30/2020
25490,457.8064516,20.110001,53,260.388,337.040009,36.10258065,1,45654,5548.57,0,2280,10/1/2020
25497,457.8064516,21.030001,53,260.388,333.839996,36.10258065,1,54858,5960.02,0,2311,10/2/2020
25505,457.8064516,21.030001,53,260.388,333.839996,36.10258065,1,48595,5625.25,0,1910,10/3/2020
25519,457.8064516,21.030001,59,260.388,333.839996,36.10258065,1,35767,5155.56,0,2006,10/4/2020
25527,457.8064516,20.030001,59,260.388,339.76001,36.10258065,1,39466,6450.26,0,2780,10/5/2020
25536,457.8064516,20.41,59,260.388,334.929993,36.10258065,1,45200,4861.6,0,2616,10/6/2020
25545,457.8064516,19.459999,59,260.388,340.76001,36.10258065,1,51081,4056.8,0,2615,10/7/2020
25555,457.8064516,18.33,59,260.388,343.779999,36.10258065,1,58593,3363.24,0,2586,10/8/2020
25561,457.8064516,16.889999,59,260.388,346.850006,36.10258065,1,56358,2727.82,0,2533,10/9/2020
25569,457.8064516,16.889999,59,260.388,346.850006,36.10258065,1,54959,2218,0,1995,10/10/2020
25574,457.8064516,16.889999,61,260.388,346.850006,36.10258065,1,45902,2131.28,0,1900,10/11/2020
25587,457.8064516,16.389999,61,260.388,352.429993,36.10258065,1,41873,2701.97,0,2586,10/12/2020
25598,457.8064516,16.67,61,260.388,350.130005,36.10258065,1,52235,2946.78,0,2544,10/13/2020
25605,457.8064516,16.440001,61,260.388,347.929993,36.10258065,1,59777,2970.11,0,2501,10/14/2020
25618,457.8064516,16.67,61,260.388,347.5,36.10258065,1,64860,2956.25,0,2365,10/15/2020
25628,457.8064516,16.790001,61,260.388,347.290009,36.10258065,1,69169,2874.16,0,2361,10/16/2020
25637,457.8064516,16.790001,61,260.388,347.290009,36.10258065,1,56711,2190.2,0,1847,10/17/2020
25644,457.8064516,16.790001,61,260.388,347.290009,36.10258065,1,49351,2378.86,0,1816,10/18/2020
25659,457.8064516,17.93,61,260.388,342.01001,36.10258065,1,67775,4130.18,0,2666,10/19/2020
25672,457.8064516,17.9,61,260.388,343.380005,36.10258065,1,61966,3475.58,0,2592,10/20/2020
25679,457.8064516,17.27,61,260.388,342.730011,36.10258065,1,63257,3571.21,0,2535,10/21/2020
25694,457.8064516,16.68,61,260.388,344.609985,36.10258065,1,76342,3830.36,0,2400,10/22/2020
25705,457.8064516,16.719999,61,260.388,345.779999,36.10258065,1,81881,4018.26,0,2463,10/23/2020
25718,457.8064516,16.719999,61,260.388,345.779999,36.10258065,1,82794,2971.99,0,1939,10/24/2020
25730,457.8064516,16.719999,64,260.388,345.779999,36.10258065,1,62113,2744.43,0,1858,10/25/2020
25742,457.8064516,18.99,64,260.388,339.390015,36.10258065,1,67422,4850.04,0,2695,10/26/2020
25758,457.8064516,19.07,64,260.388,338.220001,36.10258065,1,76793,3340.82,0,2603,10/27/2020
25773,457.8064516,23.139999,64,260.388,326.660004,36.10258065,1,79416,3485.92,0,2568,10/28/2020
25792,457.8064516,20.68,64,260.388,329.980011,36.10258065,1,91095,3664.99,0,2471,10/29/2020
25804,457.8064516,21.58,64,260.388,326.540009,36.10258065,1,99130,13.09,0,2474,10/30/2020
25807,457.8064516,21.58,64,260.388,326.540009,36.10258065,1,89774,0,0,2025,10/31/2020
25824,1537.633333,21.58,61,260.229,326.540009,22.66933333,1,104924,2447.11,0,1965,11/1/2020
25838,1537.633333,20.879999,61,260.229,330.200012,22.66933333,1,85306,4153.29,0,2849,11/2/2020
25853,1537.633333,19.18,61,260.229,336.029999,22.66933333,1,127115,3706.02,0,2798,11/3/2020
25868,1537.633333,16.67,61,260.229,343.540009,22.66933333,1,104607,4006.24,0,2780,11/4/2020
25892,1537.633333,16.209999,61,260.229,350.23999,22.66933333,1,129354,3876.67,0,2929,11/5/2020
25910,1537.633333,14.67,61,260.229,350.160004,22.66933333,1,128000,4140.87,0,2936,11/6/2020
25928,1537.633333,14.67,61,260.229,350.160004,22.66933333,1,127311,3374.03,0,2328,11/7/2020
25947,1537.633333,14.67,85,260.229,350.160004,22.66933333,1,115216,4242.51,0,2243,11/8/2020
25973,1537.633333,14.18,85,260.229,354.559998,22.66933333,1,120572,5642.85,0,3189,11/9/2020
26005,1537.633333,13.49,85,260.229,354.040009,22.66933333,1,140498,5394.88,0,3129,11/10/2020
26026,1537.633333,13.06,85,260.229,356.670013,22.66933333,1,146626,5674.9,0,3343,11/11/2020
26055,1537.633333,14.37,85,260.229,353.209991,22.66933333,1,164833,6480.88,0,3286,11/12/2020
26079,1537.633333,13.05,85,260.229,358.100006,22.66933333,1,180389,5958.78,0,3219,11/13/2020
26103,1537.633333,13.05,85,260.229,358.100006,22.66933333,1,167765,5723.22,0,2586,11/14/2020
26133,1537.633333,13.05,100,260.229,358.100006,22.66933333,1,136221,5350.88,0,2532,11/15/2020
26159,1537.633333,12.6,100,260.229,362.570007,22.66933333,1,162942,9378.38,0,3625,11/16/2020
26189,1537.633333,12.25,100,260.229,360.619995,22.66933333,1,163922,6925.4,0,3641,11/17/2020
26225,1537.633333,12.88,100,260.229,356.279999,22.66933333,1,173178,3107.64,0,3479,11/18/2020
26257,1537.633333,12.6,100,260.229,357.779999,22.66933333,1,191543,70.58,0,3477,11/19/2020
26292,1537.633333,12.51,100,260.229,355.329987,22.66933333,1,198299,138.99,0,3629,11/20/2020
26326,1537.633333,12.51,100,260.229,355.329987,22.66933333,1,179273,147.39,0,3006,11/21/2020
26357,1537.633333,12.51,92,260.229,355.329987,22.66933333,1,146778,158.69,0,3004,11/22/2020
26390,1537.633333,12.3,92,260.229,357.459991,22.66933333,1,174450,118.98,0,4112,11/23/2020
26441,1537.633333,11.99,92,260.229,363.220001,22.66933333,1,175517,191.86,0,3908,11/24/2020
26482,1537.633333,11.3,92,260.229,362.660004,22.66933333,1,183287,154.73,0,3683,11/25/2020
26549,1537.633333,11.3,92,260.229,362.660004,22.66933333,1,112323,64.72,0,2218,11/26/2020
26588,1537.633333,11.44,92,260.229,363.670013,22.66933333,1,208187,102.38,0,3204,11/27/2020
26632,1537.633333,11.44,92,260.229,363.670013,22.66933333,1,155530,82.63,0,2615,11/28/2020
26690,1537.633333,11.44,82,260.229,363.670013,22.66933333,1,140235,82.08,0,2656,11/29/2020
26747,1537.633333,11.15,82,260.229,362.059998,22.66933333,1,160570,92.59,0,3286,11/30/2020
26816,843.1935484,11.29,82,260.474,366.019989,525.3267742,7,188217,77.93,0,3326,12/1/2020
26889,843.1935484,11.19,82,260.474,366.790009,525.3267742,7,202555,153.91,0,3304,12/2/2020
26955,843.1935484,11.35,82,260.474,366.690002,525.3267742,7,223610,125.36,0,3342,12/3/2020
27017,843.1935484,11.06,82,260.474,369.850006,525.3267742,7,232785,141.97,0,3296,12/4/2020
27089,843.1935484,11.06,82,260.474,369.850006,525.3267742,7,215546,72.23,0,2536,12/5/2020
27149,843.1935484,11.06,79,260.474,369.850006,525.3267742,7,181011,128.55,0,2578,12/6/2020
27232,843.1935484,11.12,79,260.474,369.089996,525.3267742,7,194861,187.69,0,3296,12/7/2020
27307,843.1935484,10.57,79,260.474,370.170013,525.3267742,7,224490,97.16,0,3217,12/8/2020
27404,843.1935484,11.14,79,260.474,366.850006,525.3267742,7,222535,179.3,0,3328,12/9/2020
27498,843.1935484,11.28,79,260.474,366.730011,525.3267742,7,231516,121.59,0,3289,12/10/2020
27587,843.1935484,11.94,79,260.474,366.299988,525.3267742,7,239976,129.15,0,3286,12/11/2020
27675,843.1935484,11.94,79,260.474,366.299988,525.3267742,7,217385,33.59,0,2794,12/12/2020
27785,843.1935484,11.94,86,260.474,366.299988,525.3267742,7,187804,34.59,0,2781,12/13/2020
27870,843.1935484,12.36,86,260.474,364.660004,525.3267742,7,193712,93.26,0,3631,12/14/2020
28002,843.1935484,11.48,86,260.474,369.589996,525.3267742,7,210104,82.16,0,3623,12/15/2020
28100,843.1935484,10.91,86,260.474,370.170013,525.3267742,7,246644,79.29,0,3351,12/16/2020
28222,843.1935484,10.68,86,260.474,372.23999,525.3267742,7,239678,89.96,0,2686,12/17/2020
28344,843.1935484,11.02,86,260.474,369.179993,525.3267742,7,251935,68.42,0,3442,12/18/2020
28474,843.1935484,11.02,86,260.474,369.179993,525.3267742,7,191894,49.53,0,2824,12/19/2020
28598,843.1935484,11.02,89,260.474,369.179993,525.3267742,7,187746,108.4,0,2965,12/20/2020
28709,843.1935484,12.25,89,260.474,367.859985,525.3267742,7,199099,138.49,0,3928,12/21/2020
28850,843.1935484,11.97,89,260.474,367.23999,525.3267742,7,198067,117.52,0,3862,12/22/2020
29016,843.1935484,11.26,89,260.474,367.570007,525.3267742,7,229561,43.9,0,3805,12/23/2020
29149,843.1935484,10.76,89,260.474,369,525.3267742,7,194166,0,0,2545,12/24/2020
29270,843.1935484,10.76,89,260.474,369,525.3267742,7,97615,0,0,2027,12/25/2020
29396,843.1935484,10.76,89,260.474,369,525.3267742,7,226303,0,0,2738,12/26/2020
29511,843.1935484,10.76,97,260.474,369,525.3267742,7,155634,0,0,2706,12/27/2020
29629,843.1935484,10.69,97,260.474,372.170013,525.3267742,7,174651,0,0,3631,12/28/2020
29756,843.1935484,11.28,97,260.474,371.459991,525.3267742,7,200191,0,0,3504,12/29/2020
29905,843.1935484,10.7,97,260.474,371.98999,525.3267742,7,233634,0,0,3630,12/30/2020
30040,843.1935484,10.65,97,260.474,373.880005,525.3267742,7,235565,0,0,2956,12/31/2020
30208,58.06451613,10.65,97,258.811,373.880005,3.454193548,6,153510,0,0,3215,1/1/2021
30337,58.06451613,10.65,97,258.811,373.880005,3.454193548,6,300416,0,0,2842,1/2/2021
30476,58.06451613,10.65,85,258.811,373.880005,3.454193548,6,208741,0,0,2816,1/3/2021
30648,58.06451613,12.03,85,258.811,368.790009,3.454193548,6,184299,0,0,3565,1/4/2021
30802,58.06451613,11.47,85,258.811,371.329987,3.454193548,6,235048,0,0,3572,1/5/2021
30965,58.06451613,11.35,85,258.811,373.549988,3.454193548,6,255389,0,0,3410,1/6/2021
31164,58.06451613,10.35,85,258.811,379.100006,3.454193548,6,278065,0,0,3307,1/7/2021
31329,58.06451613,10.21,85,258.811,381.26001,3.454193548,6,293247,0,0,3205,1/8/2021
31519,58.06451613,10.21,85,258.811,381.26001,3.454193548,6,262657,0,0,2579,1/9/2021
31672,58.06451613,10.21,74,258.811,381.26001,3.454193548,6,213268,0,0,2610,1/10/2021
31841,58.06451613,11.09,74,258.811,378.690002,3.454193548,6,214982,0,0,3292,1/11/2021
32007,58.06451613,10.57,74,258.811,378.769989,3.454193548,6,226954,0,0,3166,1/12/2021
32175,58.06451613,10.32,74,258.811,379.790009,3.454193548,6,230349,0,0,3068,1/13/2021
32379,58.06451613,10.49,74,258.811,378.459991,3.454193548,6,235614,0,0,2957,1/14/2021
32566,58.06451613,10.9,74,258.811,375.700012,3.454193548,6,242748,0,0,2942,1/15/2021
32725,58.06451613,10.9,74,258.811,375.700012,3.454193548,6,201639,0,0,2461,1/16/2021
32897,58.06451613,10.9,67,258.811,375.700012,3.454193548,6,177793,0,0,2285,1/17/2021
33052,58.06451613,10.9,67,258.811,375.700012,3.454193548,6,143391,0,0,3137,1/18/2021
33224,58.06451613,10.42,67,258.811,378.649994,3.454193548,6,176738,0,0,2879,1/19/2021
33415,58.06451613,10.13,67,258.811,383.890015,3.454193548,6,183204,0,0,2979,1/20/2021
33594,58.06451613,10,67,258.811,384.23999,3.454193548,6,193750,0,0,3127,1/21/2021
33763,58.06451613,10.19,67,258.811,382.880005,3.454193548,6,190677,0,0,3039,1/22/2021
33907,58.06451613,10.19,67,258.811,382.880005,3.454193548,6,170622,0,0,2464,1/23/2021
34069,58.06451613,10.19,62,258.811,382.880005,3.454193548,6,131031,0,0,2376,1/24/2021
34242,58.06451613,10.85,62,258.811,384.390015,3.454193548,6,151969,0,0,3164,1/25/2021
34407,58.06451613,10.55,62,258.811,383.790009,3.454193548,6,147570,0,0,3033,1/26/2021
34579,58.06451613,13.87,62,258.811,374.410004,3.454193548,6,153239,0,0,3010,1/27/2021
34742,58.06451613,13.44,62,258.811,377.630005,3.454193548,6,169260,0,0,3093,1/28/2021
34893,58.06451613,14.64,62,258.811,370.070007,3.454193548,6,166494,0,0,2943,1/29/2021
35036,58.06451613,14.64,62,258.811,370.070007,3.454193548,6,142322,0,0,2376,1/30/2021
35178,58.06451613,14.64,57,258.811,370.070007,3.454193548,6,112019,0,0,2440,1/31/2021
35319,239.4642857,13.44,57,261.582,376.230011,8.914642857,15,135173,0,0,549,2/1/2021
35466,239.4642857,11.72,57,261.582,381.549988,8.914642857,15,115333,0,0,2785,2/2/2021
35631,239.4642857,10.83,57,261.582,381.850006,8.914642857,15,121611,0,0,3051,2/3/2021
35767,239.4642857,10.12,57,261.582,386.190002,8.914642857,15,123924,86.82,0,3038,2/4/2021
35920,239.4642857,10.05,57,261.582,387.709991,8.914642857,15,134362,289.51,0,2830,2/5/2021
36079,239.4642857,10.05,57,261.582,387.709991,8.914642857,15,103987,187.93,0,2378,2/6/2021
36224,239.4642857,10.05,54,261.582,387.709991,8.914642857,15,89659,187.89,0,1885,2/7/2021
36339,239.4642857,9.98,54,261.582,390.51001,8.914642857,15,90343,217.01,0,2906,2/8/2021
36481,239.4642857,10.01,54,261.582,390.25,8.914642857,15,95620,239.04,0,3145,2/9/2021
36619,239.4642857,10.25,54,261.582,390.079987,8.914642857,15,95139,205.89,0,3368,2/10/2021
36743,239.4642857,9.91,54,261.582,390.709991,8.914642857,15,105697,232.9,0,3180,2/11/2021
36882,239.4642857,9.42,54,261.582,392.640015,8.914642857,15,99609,407.91,0,3303,2/12/2021
37009,239.4642857,9.42,54,261.582,392.640015,8.914642857,15,87119,815.22,0,2462,2/13/2021
37118,239.4642857,9.42,50,261.582,392.640015,8.914642857,15,65020,626.16,0,2254,2/14/2021
37221,239.4642857,9.42,50,261.582,392.640015,8.914642857,15,54194,969.89,0,3118,2/15/2021
37328,239.4642857,9.56,50,261.582,392.299988,8.914642857,15,62724,922.04,0,3110,2/16/2021
37440,239.4642857,9.24,50,261.582,392.390015,8.914642857,15,70104,1257.05,0,2919,2/17/2021
37556,239.4642857,9.35,50,261.582,390.720001,8.914642857,15,69556,2010.39,0,2333,2/18/2021
37675,239.4642857,8.81,50,261.582,390.029999,8.914642857,15,79595,2357.68,0,2795,2/19/2021
37776,239.4642857,8.81,50,261.582,390.029999,8.914642857,15,71514,2232.99,0,2365,2/20/2021
37851,239.4642857,8.81,54,261.582,390.029999,8.914642857,15,57051,2142.65,0,2633,2/21/2021
37941,239.4642857,9.36,54,261.582,387.029999,8.914642857,15,56223,3502.81,0,3299,2/22/2021
38031,239.4642857,8.79,54,261.582,387.5,8.914642857,15,72255,4024.26,0,3243,2/23/2021
